temperature,ambiant_temperature,kilowatts,oxygen_level,nitrogen_level,carbon_dioxide_level,humidity_level,fan_1,vent_2
5.85697674,19.47840281,4.76438225,2,3,20.70984746,77.06839588,58.66424915,3.64048971
4.89774253,20.53151428,4.37837121,2,6,21.28354485,76.56612107,56.84663175,2.95000433
5.36707924,20.69980874,3.15074465,2,6,20.52356761,77.0782029,60.88137612,3.70161093
6.14994369,21.68557606,1.97603097,2,5,21.16539555,77.867772,58.59017553,3.14161035
3.23800165,19.83858551,2.50087855,2,6,21.17762278,79.305985,58.92097591,3.64232365
6.4880418,20.04421228,1.76277863,2,6,21.64932775,77.95440098,61.72028869,4.25961753
5.18010001,20.51564514,3.03481199,2,6,19.28905312,78.65164653,60.74436276,3.38568361
6.114065,18.86814905,2.45851253,2,5,21.81308911,80.09794106,60.42947566,2.17229115
5.24311604,19.16925417,2.57896654,2,5,21.11840538,77.46292369,59.26441492,2.76345662
5.726556,18.97136735,1.19007853,2,5,21.62955162,77.32795977,58.43038729,5.0059133
5.82994549,19.62097826,3.26965953,2,6,21.38341191,77.77336297,59.16762163,2.96721973
6.03229598,19.50645151,3.7351569,2,6,19.89514203,76.65515992,60.2181204,3.32225277
5.97903182,20.68249877,1.83288422,2,4,19.51785773,76.451725,59.04383778,4.33086092
6.38143446,21.75106711,2.01349819,2,4,21.06601596,77.33107281,58.78966626,4.47557816
5.00634106,21.17797623,2.76844628,2,3,20.89202866,78.19763527,60.29887443,4.42437613
4.43611521,19.60453689,2.71903168,2,4,20.267893,77.41248325,59.30243417,3.98719854
4.54260872,19.11771635,2.72461974,2,5,21.76033499,79.19460431,58.8671257,3.2159587
6.14492774,21.26679144,3.59232817,2,4,20.68238282,77.21051776,59.62655188,4.65498208
5.88564661,19.79793246,2.81356795,2,5,21.4830576,77.6281631,61.25067092,4.01191517
6.4587334,20.13307862,4.0836957,2,3,19.94538208,76.95932112,59.17195171,4.1251701
7.11781568,18.71284935,1.48160622,2,3,18.09115122,76.51025043,59.74609398,4.39297129
6.29605302,18.06952451,3.19548906,2,3,21.81489557,77.21198633,60.40933905,3.2598309
5.78753364,21.91666131,3.44908775,2,5,20.80933468,77.03961479,60.16567401,4.00993863
5.71751797,18.48278052,1.192084,2,4,20.40387152,79.67751152,60.4063318,2.78298703
5.56970653,19.92227245,2.73202009,2,6,22.27364154,77.80352949,61.14279289,5.23194727
6.54225831,20.92736689,5.17829418,2,6,21.22706485,79.02567958,57.85472589,4.52346801
5.60569645,19.98278064,4.52081848,2,5,21.28198698,77.73297992,60.65941391,3.3522756
7.29024066,21.67901203,3.56583882,2,3,21.39088437,78.35656934,58.77594633,5.36637544
6.58861099,20.94443416,2.75281146,2,6,19.64437246,77.42714679,57.99207633,3.79544947
6.76019433,19.06500804,2.99809797,2,6,20.43451025,76.89046066,61.51999665,3.96354542
5.20098245,20.31808855,2.34618595,2,3,20.97249236,78.34892579,58.96211403,5.08921636
5.97847976,19.7260812,3.14550022,2,6,21.00305051,78.81405655,62.81578654,3.66628966
4.28216548,19.38867547,2.71760821,2,3,19.89790905,79.10901784,62.09858342,6.78050717
6.68968823,22.28685346,2.90160385,2,3,21.70999923,78.0748378,60.61174726,4.27229379
6.02740568,21.27127865,3.24144428,2,5,20.65484656,77.60441204,60.63047139,4.7324206
6.21625891,20.22726396,2.872616,2,3,20.05756725,76.23317689,60.63380226,4.32814507
6.77801989,21.65623966,2.77885048,2,5,20.25400431,78.11039425,60.90022932,2.99685777
5.48176948,20.02519062,4.2237035,2,4,20.16871661,78.5888372,59.45898582,3.9761949
5.88549008,21.14625243,1.19133377,2,5,20.4821907,77.04761212,61.6335599,3.06129851
7.72564108,19.84380424,3.763086,2,3,21.15448147,78.72151116,59.38071085,3.7711122
5.47840689,19.19055457,0.94774256,2,4,21.52514199,77.49245049,59.6803343,2.45516813
3.65452091,20.19985286,3.32607284,2,3,19.91227221,78.45863099,60.28537233,2.4466675
5.54226615,20.05997231,3.23517987,2,6,21.34134452,78.320681,59.41701279,3.59656274
5.9531714,20.9353394,3.01542959,2,3,21.81108064,78.65864525,60.95549851,4.21614723
6.14667246,19.70056892,3.2164868,2,5,20.52229179,79.8713846,60.24610161,1.65610243
6.22746543,19.1871078,3.19096433,2,3,21.41424496,77.87350545,59.37299888,5.28161125
8.38904418,20.7469515,1.63519344,2,6,20.67879189,78.12533574,58.72682732,3.79580661
5.33629157,21.14467487,3.66887329,2,6,21.62028913,76.99236829,58.13222025,4.12239556
4.54684419,19.90667247,2.02739191,2,5,19.34752466,78.17918082,61.04503877,2.42017504
5.42876127,18.43844073,3.53327394,2,6,21.14828845,80.04009223,62.29004047,3.73503913
7.29215772,21.03818046,3.76296296,2,3,21.92703675,76.20313227,60.42134998,5.94137903
5.48702228,18.17544751,2.09832514,2,3,20.57655214,77.65225728,59.9453479,3.12336003
6.96589097,17.55753399,3.31357307,2,5,20.44614049,75.12015605,60.4178008,3.2662697
5.52403607,19.4660221,2.95176326,2,3,22.30638378,77.92930982,61.54275025,3.84011263
6.49475285,19.15029968,1.26700593,2,5,21.93076908,78.10642116,60.30420413,3.1345474
5.46835042,19.40578542,2.40906329,2,6,21.96590935,77.7242107,60.08772723,4.94083064
4.93205048,20.19697402,3.5966297,2,6,21.09969073,77.70998334,60.13717487,5.78022601
8.08459648,20.07884263,2.93541324,2,5,20.76743505,77.48434839,58.35752999,4.52530204
6.39932038,20.00998231,1.72669177,2,5,21.41666447,77.05119461,58.68233112,3.05894873
5.69452107,20.23013591,4.13126982,2,3,21.89863138,77.88606278,60.24591481,3.51835063
7.69972733,20.83655148,1.62155323,2,4,22.20400007,77.58556182,60.96736835,4.32245813
5.18477841,19.36619458,4.01587937,2,4,20.37371483,77.16187145,58.15801646,2.73030316
6.32846758,20.94422222,3.64507497,2,6,22.35691722,78.09598528,58.40254956,5.26194173
6.74757559,19.29303306,3.99420591,2,6,19.36663512,76.78671572,59.79893891,2.6880357
5.24258867,20.40250125,0.61793124,2,6,20.32027118,76.53410432,59.5592282,2.46393924
3.8746984,19.96757314,3.82576325,2,3,22.07374657,78.85546954,61.42838846,3.79562396
5.27615108,19.14565001,2.87095932,2,5,20.65490724,78.12064724,58.26631923,2.84232321
7.89497438,19.75193096,2.46844768,2,3,21.20985427,76.43396761,60.06860899,3.65200759
7.1869957,19.35201316,2.58669764,2,3,20.39633915,78.126426,60.59631033,4.36955838
8.88793179,21.38664979,4.74569064,2,3,20.48699996,78.37356285,61.67221801,7.60548651
7.14277301,20.78681792,1.6808156,2,5,22.63553299,77.28315226,60.74950139,5.5094257
7.03512752,22.59620714,3.97241289,2,4,22.65113266,77.79352217,61.02397052,5.36980795
7.13556187,19.36559236,2.80652995,2,4,21.81412318,76.6948413,61.54269255,3.9247006
7.47746791,20.42123209,2.89772557,2,6,19.78593432,78.05399151,60.35977218,6.17482061
5.28901211,20.24804256,3.22581143,2,5,21.91758326,77.51934449,60.808361,5.95868115
5.08654157,19.40249732,1.60721123,2,3,20.49667536,78.03998676,60.16043376,3.97759367
5.1158294,19.48152738,2.46414791,2,6,19.00728171,77.21582555,61.22573886,4.5854977
6.39593731,19.0105772,4.26058466,2,3,20.02655675,76.45070838,60.97208004,3.90793432
4.58755583,21.91684325,3.38858022,2,5,20.94114602,77.49690949,58.64282594,4.52494838
6.98714188,19.98006561,5.16350177,2,5,20.86950379,76.86563901,61.03215063,4.12208579
5.39019328,19.17990871,2.19645397,2,5,20.76686864,76.47486636,61.28761692,3.10093629
5.7218007,21.95220558,2.08013823,2,4,22.17899414,77.54686214,60.19838957,4.84323143
5.96133492,20.84541924,2.94038435,2,6,21.3586183,77.95536364,61.02865088,2.5670223
6.32314275,19.78635168,1.82602501,2,4,19.80441756,76.89538481,61.18911707,5.3010706
5.8500607,17.99672917,4.36970408,2,3,21.23683222,78.70194896,61.17089261,4.5196054
6.34170427,19.30856808,4.32216606,2,4,21.06011725,76.09514007,58.52435587,4.00816899
6.01273754,21.32174932,0.92998235,2,4,19.8565483,78.49216646,59.07798982,3.92520107
8.17213633,22.15414217,4.66038187,2,5,20.30686326,76.83594435,61.17213103,4.77326067
6.44848789,19.1777317,2.34693285,2,3,20.64563453,77.47857016,59.71285545,5.25716142
5.79511672,19.35703499,3.820891,2,3,20.45798215,78.29169465,60.05699021,2.21040583
5.65547504,20.06887404,2.76993523,2,5,21.16496112,79.16880151,59.68966036,5.54542457
6.52574937,19.82773139,2.79022792,2,5,19.85677913,75.52563714,59.84767666,4.59514845
4.61303279,19.33747922,2.22716027,2,4,20.18978443,78.56333972,59.57908694,4.54883797
5.39990283,20.59462749,3.97711824,2,4,21.20481515,78.60664755,59.96672337,3.32588219
6.25242704,20.19676021,2.52754707,2,3,18.85540813,80.24591704,60.97112072,3.68325721
4.81558077,20.59331342,1.63427065,2,3,19.54384459,77.53249654,58.83556801,5.37777523
6.90601834,20.56871837,3.5442383,2,5,23.03802808,77.86057695,59.79851968,4.56400205
6.02964659,19.286551,3.4127558,2,6,19.62949367,78.11635737,61.43354405,5.01298207
5.94768761,21.7014133,3.62260886,2,3,19.81681368,78.85944301,59.71346881,3.92241518
5.00328897,20.57879496,3.21795455,2,6,21.1465177,78.87372465,60.3351276,3.59093974
4.96295544,18.56139242,2.00245612,2,3,20.04777854,79.04293522,61.05427926,4.48333061
8.11229535,20.85431814,2.45822338,2,6,19.41533684,79.06442251,58.29861366,5.05193566
7.90760829,20.24798801,2.7584374,2,6,20.50211731,78.35332269,57.94620769,3.12040099
5.53288305,19.19573128,2.78945856,2,3,20.31643126,78.63155512,59.32495297,5.51283881
4.97763834,20.50328461,1.63221797,2,4,21.23177781,78.119321,60.68467543,3.32346999
5.13688397,20.84518585,2.52339033,2,6,21.67307099,77.55769259,59.30000287,5.26171773
8.51659097,19.0823762,2.90548812,2,4,21.16590137,80.70019511,60.75978898,4.49891666
6.75211575,19.93249481,2.51396128,2,4,19.50965134,77.45222694,62.12668258,2.6189506
5.66873702,18.49199864,2.20440819,2,6,21.68672918,79.79325232,58.33218449,1.61462834
5.74628267,19.27062654,3.10292233,2,6,19.61153848,78.74796933,59.92650498,4.62854776
4.96054677,22.29103529,3.86861117,2,3,22.66110839,77.21322242,59.37955858,5.59825692
5.13099356,20.0139088,2.46897975,2,5,22.76790019,78.28670981,60.05041993,2.79536518
7.19892205,20.43598575,2.33810985,2,6,19.40848685,77.89797081,59.99990165,3.66692388
8.64909012,19.93708452,1.13562306,2,4,19.32993005,76.19235168,60.53133301,2.0428094
6.70010334,20.35104857,3.31982029,2,3,21.65075924,78.58889465,60.68680431,4.48075965
5.39402456,21.8408622,0.14564376,2,4,19.00931866,76.95803581,59.00234405,4.5254463
4.85433645,20.33281736,2.74725019,2,4,21.68686637,78.40180414,59.48085256,5.25385608
6.61250102,19.69599056,3.18626647,2,5,20.56759798,78.803455,59.43321374,3.44102882
4.85662868,20.93337666,1.2711943,2,6,20.91596789,76.60169305,57.99313613,2.66827293
6.27546456,21.92577374,2.52112436,2,5,20.5837337,79.09804252,60.1754781,3.86936019
6.82243257,19.23512843,1.06020431,2,5,19.37727398,77.76468252,61.23592333,4.33991185
6.07035431,19.34307782,3.2651147,2,6,20.70307651,78.69106777,60.90850679,3.09867686
7.80686508,20.49479491,3.63364059,2,5,19.54071784,78.67412197,59.56394294,2.39332008
6.89026157,21.54069955,2.65007172,2,5,20.25790136,77.53899189,60.84204627,3.11146484
5.55289736,20.38507704,2.13929573,2,6,21.0114956,78.70095497,60.24681825,4.76097698
5.79742464,19.53031801,1.52859468,2,5,21.2734199,77.22225914,59.87771337,4.54381461
8.33058843,19.60682388,1.46549102,2,6,20.74742393,76.16414225,59.67129479,5.11356689
6.08298109,20.39627706,2.9423493,2,4,20.1876876,75.65110706,61.06378705,5.52255684
6.76030506,20.41496903,4.0062767,2,3,20.62329407,78.27968595,61.22464691,4.88121584
5.13184652,20.39370452,1.85677783,2,5,21.1573263,78.0108527,60.45913589,3.44578525
7.22258579,20.20812589,3.81178508,2,4,23.70945611,77.69912852,58.92005424,3.90317269
6.6355948,18.9789736,3.97913522,2,5,20.87586611,77.96436979,59.21240109,3.77398051
5.07775363,21.68098492,2.08343104,2,3,20.31487602,78.93350388,59.64857106,3.97109246
6.22894313,18.62604536,2.73392652,2,3,21.61954731,78.9431751,61.45090328,4.92108162
5.87774749,19.93756933,2.91909349,2,3,20.99656476,77.58234371,59.47628242,3.28563749
6.27606583,20.58630572,2.23527423,2,4,20.31977103,77.34222072,60.586364,3.76401527
6.06420385,18.72665218,2.39687413,2,4,19.06206482,79.47517549,59.96701893,3.87732901
7.44221165,19.1875553,2.26721838,2,4,20.48271274,76.57185756,58.93518991,3.75383055
5.05768247,21.58021025,4.11404958,2,3,21.72057157,81.16298536,60.57056171,3.56219795
7.32261378,21.00295744,2.67556008,2,3,21.24132912,77.6409124,61.45064066,2.75529864
7.10830944,20.55023968,1.74606033,2,3,22.69411216,78.80035388,59.05862895,3.94024833
5.78065271,21.09443358,3.69706495,2,6,20.88586738,78.71150883,60.89371967,4.66447494
5.57379804,19.59780324,0.04702116,2,6,20.42181417,78.25396806,59.51184056,4.1212417
5.48958001,22.22334476,3.85248377,2,4,22.10175494,77.90224409,59.10401237,6.34453986
6.18497408,19.59958121,2.97183597,2,5,21.32323001,76.83345519,60.80237784,5.96362613
7.69100736,20.88019031,3.14633999,2,5,22.28074072,77.91300652,60.97589208,2.34814537
5.95754,20.87061934,3.82884811,2,5,20.22355377,77.65320956,60.69693779,3.9411401
5.67117794,19.15731366,2.3751884,2,4,21.0186702,77.56358125,58.97098697,4.97834288
6.9622579,20.00561384,3.66742295,2,4,21.3872067,78.34363548,58.60311967,3.72475548
6.95578094,22.11530598,4.2848008,2,5,20.15109994,79.07253373,58.73526196,4.56027957
5.33966275,19.35721807,2.00047694,2,5,20.29580846,78.65111628,59.25521712,5.40782936
6.63861408,20.71279684,3.84383565,2,3,21.32018256,76.36387546,60.61037689,2.26703735
6.49032915,19.3406567,1.05182637,2,5,20.94671778,77.94106221,59.06179726,2.31402043
5.58492173,21.28726569,3.1098663,2,4,23.47092507,77.82622847,60.45764638,4.85723419
6.53139173,18.67302576,4.19510104,2,4,21.43875369,77.72548287,59.7483504,2.82089067
4.21080148,19.96717747,3.04715765,2,6,21.38360044,77.85999481,60.15768391,3.83747728
6.45118951,18.55119472,4.30149135,2,3,20.18423325,76.64738763,58.36079087,3.99091506
4.24932581,20.68775386,2.79255021,2,4,21.90511635,78.41534393,58.84701973,4.32113254
8.85745199,19.76113886,1.9436508,2,4,19.85264328,77.3422772,61.33497031,3.32586702
7.27839722,18.9817151,3.65064803,2,6,20.47177909,77.8959171,59.10459484,4.7819003
5.82645748,21.47150375,2.50093873,2,5,21.46649949,78.05425863,60.94820813,5.70803745
6.64691422,21.30334512,4.03054141,2,3,21.47109386,79.12932671,59.75710037,5.4438017
5.91133647,20.39817921,3.81817248,2,3,21.65290522,79.2766633,56.50120821,5.22230653
7.02530583,19.25658237,1.63949556,2,5,19.98644579,78.8836312,61.67118114,2.20496845
4.93721536,21.51127892,3.88903083,2,4,20.84778273,76.63693885,59.8576006,3.40486345
5.06948368,20.9441504,1.50336327,2,6,19.08165509,79.93011476,58.96472242,3.93924948
6.23365324,19.84056861,-0.11490229,2,6,20.60191196,77.29186317,60.21755856,2.95160627
4.55282518,19.92647187,0.44130662,2,5,22.3188536,78.3722788,58.73938967,3.95277256
5.88296171,19.42194144,2.78947228,2,4,19.9897779,77.05046539,60.80939087,1.9426112
6.85837568,21.84265279,2.1277034,2,4,19.00149941,76.99634707,60.4432965,2.55072047
7.6145694,18.95761526,4.10915488,2,6,22.75522916,78.95726586,61.18862775,3.11789928
4.81225426,20.19152108,2.53052284,2,4,20.86033944,78.44080746,60.34913892,3.40516513
6.47965977,20.88428261,3.43455621,2,3,21.3259119,80.69081293,61.97678172,2.0937305
4.15266364,20.08338977,2.66670582,2,6,19.83457492,79.31248768,61.63536917,4.7904169
9.26803445,19.81899276,3.85687722,2,3,21.48679924,78.74497316,59.20438372,5.80547668
6.83408449,20.99160393,2.21304803,2,6,21.42033549,78.44212087,58.04830743,3.87441098
6.3938223,20.13704259,3.1685947,2,5,21.31358918,79.14760609,61.08655526,4.46246783
6.12956239,19.38992513,1.65217604,2,6,21.55024638,78.7706313,60.3634224,4.40790721
5.10997667,20.39229667,2.43339653,2,6,20.96737558,75.9942764,60.55286979,3.98312842
6.71817576,20.71266526,1.10540716,2,5,21.28280417,78.72653066,59.49455709,2.90687959
5.7400878,18.58368896,2.49184189,2,3,19.97786801,78.23616767,61.91792312,5.70251324
5.32285578,18.46178639,2.90826947,2,4,19.72553189,76.4639105,60.84714378,5.1764625
4.85488678,21.59828199,3.12115986,2,5,20.31132404,77.56771665,59.72539408,2.20532975
6.45161751,21.08211974,1.78149676,2,6,20.69412791,79.29711014,60.12299952,3.66089826
8.38639261,18.72003848,3.12813336,2,5,21.87826856,78.19485559,59.84746584,4.79470781
4.21288434,18.72398839,3.97668782,2,6,18.91196483,77.88645971,60.46943053,4.10240268
4.64162911,19.7904972,3.88936735,2,6,20.95298476,78.29218884,60.98214977,5.29077318
7.14396094,21.53779648,3.83335502,2,5,21.18672262,76.90149683,60.73385691,5.04670913
4.44278906,17.54227884,1.69418551,2,6,20.94093298,77.77075477,59.98694977,4.00443093
5.81129314,18.78765913,4.14633844,2,4,22.24454916,77.15764461,60.43410444,4.91201829
5.75930806,20.28720351,2.26666405,2,3,20.4346834,78.11257004,59.23789676,3.65130279
6.48136917,20.08723262,4.0657085,2,4,20.90122661,77.10208844,59.05927799,2.06065286
5.79313099,20.26815987,2.47953526,2,6,22.94996825,77.23879699,58.78029256,3.86370346
5.94376706,20.80443463,3.10750239,2,5,19.65751409,77.86695971,59.87029659,5.70479645
6.3108141,20.04047097,3.95593293,2,3,22.93187696,78.79787071,59.39421375,5.41345261
6.64283507,18.95930942,2.80362344,2,4,20.7831209,78.67415972,60.21246589,4.77252445
6.10067925,21.02943367,2.78818806,2,3,20.97450268,76.21862268,60.40302674,5.14500303
5.16300806,19.48123356,3.86664657,2,4,20.22986522,79.76905358,60.0847958,3.78255581
5.99905137,19.77197923,1.45153633,2,6,21.2629054,78.00237931,61.26008881,5.04463814
7.8239186,21.03236446,2.10416848,2,5,22.04237531,78.17097752,58.4658121,4.5711704
7.85428985,20.21930179,3.05754156,2,5,22.11942553,78.21574632,59.70881592,3.20487766
5.51244902,21.36274898,4.16676212,2,6,21.74974768,78.73661566,58.4437161,2.92433262
4.98228223,20.25618328,2.81982321,2,6,22.73678761,76.90663324,59.12822136,4.79429846
7.02783055,19.46104293,3.58343419,2,5,21.87202119,78.38114949,59.32798863,2.98180672
5.91903327,20.23596887,3.3681604,2,3,20.80072542,78.33883768,60.03153246,4.38218392
7.36590126,19.24549248,2.72999197,2,5,21.48670805,78.13634235,59.68720086,5.04871884
7.89414842,20.54747304,2.20420091,2,5,20.24773217,78.82371046,58.68363417,5.3410298
5.57096467,20.67277699,2.41054713,2,3,21.25258042,79.15078665,59.82324138,4.4181094
5.89022704,20.1346036,2.07567346,2,3,20.09552102,80.47229467,59.42986815,3.36917466
4.85484031,21.8994559,3.92928254,2,4,20.1966033,77.11752302,60.72436105,3.65523084
6.83526366,20.4199985,1.42383697,2,4,20.5963818,78.48881324,60.54916124,4.84321752
7.37481072,20.48018038,1.21248381,2,6,18.86394679,77.27077838,61.00946028,3.54898977
8.23644959,19.18888283,5.61827147,2,5,21.92240216,76.64635203,59.54751063,4.1236622
7.16240394,20.91461856,2.84893169,2,6,19.41478326,77.50153947,60.38392465,4.49253074
6.61874446,19.75650577,4.57142578,2,5,20.12586595,78.0517976,61.45717689,4.31770129
5.4898262,21.7540126,3.22931203,2,5,21.16243529,77.72486646,60.45344576,3.44829247
5.00457198,20.0601381,2.78143483,2,4,21.13845899,78.63539101,60.10387074,2.99108492
6.14600378,20.24076398,3.62765676,2,5,20.170516,78.39307599,60.49348327,4.58488366
7.80430877,20.43107944,2.323924,2,4,21.44952823,79.85655438,61.16500878,4.81681935
6.63087623,20.35160946,4.00520698,2,5,21.85097589,77.24428924,60.95254874,5.85422432
5.28169814,20.23883471,1.09744866,2,4,21.27571221,78.38329069,60.67578003,3.84331287
4.85133767,20.07580629,2.08696679,2,5,19.51942896,78.64844809,60.09251697,2.96884535
6.23341525,21.02175249,1.63886735,2,5,22.36762994,77.67675818,58.43758862,3.84378266
5.79524107,20.14378482,2.78952434,2,3,20.84288707,77.65655655,60.10190603,5.52522637
6.63892436,20.88794371,5.75672389,2,5,19.73259875,79.74197131,61.8951586,4.08157511
5.27202603,19.40157301,2.32994004,2,5,20.63235995,78.56107184,60.26372311,4.44415298
7.42379046,18.48744325,2.73461154,2,5,22.10784658,78.58955332,60.08803026,5.35833716
7.87820074,19.95088102,1.74964827,2,3,20.69547063,76.23001262,60.27113993,4.55377055
3.70645633,21.11560377,2.78231125,2,6,22.14711821,77.79684688,61.54677242,4.84403224
6.73535868,20.97925561,2.3401089,2,5,19.67748556,78.76989074,58.90968829,3.89658327
5.68922186,18.05532607,2.47125615,2,4,18.67140465,77.58795706,61.02002538,4.10907005
6.22285411,19.55730435,5.28166581,2,5,22.07491137,78.1586314,60.46808413,3.75832368
4.91496518,21.65187935,3.16267883,2,6,21.31912405,77.94600835,59.60746912,3.23589953
3.76750788,20.21771705,5.07692298,2,6,20.16316834,78.40393058,60.96316452,4.51899076
6.5730497,20.72516735,3.22572722,2,3,19.48436243,77.72846066,59.69958526,3.61273268
5.50837334,18.92840008,2.02847937,2,3,20.73422104,79.00489257,59.537383,2.83297564
7.7882573,19.87015586,0.91851725,2,3,21.13553876,78.72576006,59.05159166,2.93007398
5.24456148,17.7689915,3.59552275,2,3,22.31695031,78.61758369,60.88013906,5.27835618
6.19768859,19.88301752,3.58973793,2,5,21.73311835,76.24105662,60.40674403,3.740484
7.55086176,20.09161909,2.2523891,2,3,21.26301286,76.85431468,59.03254911,3.96670403
6.61353,18.76831213,3.06533045,2,4,22.02865021,77.12728461,60.42714514,4.40645247
7.27553687,21.72701351,3.12468334,2,5,20.40234133,79.06150812,60.42860392,4.33588199
5.64767444,20.18286617,2.15616107,2,4,19.65746111,77.83888981,59.81555774,4.25281893
5.10285407,22.20258793,2.54326646,2,5,21.37538107,76.41258794,61.64223132,6.13863532
7.51002217,20.24756097,2.39988494,2,5,22.42375555,78.97562642,59.05810891,3.91283204
6.82906957,19.85997577,4.19410931,2,4,20.74043911,78.14288977,59.5732279,4.59193811
4.30973656,21.40682054,1.60831894,2,4,21.29119724,78.27984438,60.24345463,3.4412015
6.19117407,20.16912142,2.73636949,2,4,20.47821963,76.6960192,60.43539235,3.70138032
7.39836153,20.88385564,3.31871062,2,4,20.73410164,77.19060797,59.3228785,3.73563688
6.01289963,19.54774611,2.48887728,2,6,21.6306211,79.27915072,58.56615274,3.45082577
6.06412065,20.50440125,5.09496987,2,6,21.0369964,78.88359358,61.1121497,5.5027779
6.0461396,20.49474809,1.5406383,2,5,22.05860978,80.41200786,58.84366014,3.53464182
7.63849316,19.84790981,3.74155054,2,3,21.87251685,77.3767802,60.8823866,5.23364581
4.50737313,20.6976803,2.98576752,2,6,21.42861505,77.43532977,60.6323756,3.4234902
6.35559881,20.17370192,3.39791352,2,6,21.03074574,78.33273523,58.2006463,5.94090252
4.87995695,19.81734848,2.33646963,2,4,22.94227645,76.64744989,61.3929465,2.47817457
6.45938419,19.55718064,3.67089831,2,4,21.82254963,79.02235839,61.55321715,3.92075493
5.73041311,19.79766277,3.86290047,2,4,21.08109808,78.22007306,59.97411894,4.07164474
6.25173976,21.64238551,2.57572602,2,6,23.53369209,76.978274,60.04954173,5.00674906
5.44718629,18.55286718,3.61773179,2,5,20.97572744,79.14450351,60.50488809,3.06030758
6.06935369,19.8057809,3.87696159,2,3,23.10274519,78.84270214,59.64819403,4.4204535
3.98280893,19.97880517,4.45236613,2,6,19.97960055,78.92584783,60.64429046,3.38985268
6.36795078,19.25613069,4.20976627,2,3,20.1539748,77.33289756,60.33529437,5.10849083
5.37454644,19.41075695,2.82322954,2,4,22.47095968,79.37263875,58.92710483,4.04337685
4.41723388,21.20656565,0.93443535,2,3,21.73678712,77.57853096,59.92160938,4.01210586
6.71931704,20.09775471,1.1025299,2,6,20.90075928,78.24719171,60.60547452,1.52645243
5.60568741,21.0493084,2.8544585,2,3,20.48864832,77.6166422,59.64546422,3.77705554
4.76951371,18.35906424,2.41559691,2,4,19.75299297,78.95538927,59.1756345,3.93056166
6.81221884,20.06788942,3.12381071,2,5,21.77624723,78.52170297,57.91260796,3.89915306
6.63344183,19.74329873,3.19830659,2,5,19.82990524,78.78242065,58.37817263,2.19505152
6.10367057,21.79672451,1.42693992,2,6,22.62066424,78.14160775,59.67192729,5.70895635
3.58407491,19.58928883,3.13745205,2,3,20.30079398,77.96273454,60.57902909,3.58270324
6.88159109,18.71820503,3.90937414,2,6,20.07841879,78.82371359,60.9048213,2.49320964
7.13082011,21.44734528,4.54534059,2,4,19.11483695,77.1719603,59.80072054,2.15077765
5.67479676,20.20930114,3.49894483,2,6,22.29312422,78.4929092,61.99378759,2.23817692
6.90000186,21.61102339,3.62551068,2,3,21.68612261,78.20640275,60.10900311,5.34832067
6.31096111,20.35976748,1.54201438,2,6,20.88861528,81.06629906,59.47010791,4.42383749
5.43548793,19.73972253,3.28962942,2,5,21.20360827,78.02517998,58.31480499,2.9872801
4.82594686,21.01542574,1.25524248,2,4,21.12276938,78.26067858,58.59682663,4.56741697
6.04896701,18.72797922,3.11046746,2,4,22.02849524,78.22906477,58.67029942,4.0997338
6.31363644,18.50691752,2.77559033,2,5,20.81320101,77.99922764,59.40944064,4.96851836
7.48872347,19.719387,2.80562132,2,3,22.38659422,76.83782454,60.45419224,2.4093421
4.893218,19.56288323,1.59886577,2,5,20.94192718,77.54124381,59.30201313,3.00208109
6.10042081,19.39235575,3.87463239,2,5,19.71911751,76.77056607,59.81155926,2.6892585
6.38917401,21.39154901,2.81436859,2,5,20.3729488,78.63209093,58.02988583,4.66315323
5.85744264,20.42453512,2.20382372,2,4,20.58480596,79.03974492,58.64207603,2.74527124
4.69981202,19.94956886,3.20738564,2,4,20.10118032,76.75871166,60.69428809,3.45893618
6.22278054,19.71112038,3.43608305,2,6,19.60508329,80.1192684,60.30975073,3.5347754
6.72511428,19.16850716,1.3524754,2,6,21.7576397,78.01842023,58.66590917,3.35491338
7.94023844,21.54886304,2.02191446,2,3,21.11019799,77.36923658,59.10426063,4.07205375
5.418233,20.23522991,4.37425758,2,4,20.28347262,76.9906509,59.16340023,3.4037829
5.917902,21.09819658,2.80757467,2,4,20.04046304,77.23800874,60.49630166,5.09806984
4.97198824,20.21110495,1.97924582,2,4,22.43147634,77.78844806,59.2840724,4.50273995
6.09654896,21.82178721,1.72605587,2,4,21.07859613,76.64113157,59.73522866,2.3787239
6.54302504,19.37562449,1.6565047,2,5,22.25597408,77.85836107,59.78008668,4.94745944
6.13307283,21.15996846,2.69439169,2,3,20.85826557,79.68056625,57.27164849,4.14464645
4.86572745,19.8994753,2.26473302,2,3,21.47571243,77.93105523,59.1538794,3.84479294
6.10880262,18.60068549,3.66446174,2,6,19.54082211,78.80864413,59.47754115,4.08578548
5.618515,21.8186365,2.6359568,2,3,21.37059775,77.33264582,59.84992969,3.90565751
6.29668169,20.36495944,2.40401105,2,6,21.72727589,77.04021315,58.56509916,3.40381601
6.14252047,19.13097212,3.83610062,2,6,20.50324495,77.15091114,62.35965207,4.84127342
5.63988898,19.10398832,3.56284085,2,3,20.45554535,76.99612668,60.59857713,5.28204154
6.90820461,21.42906563,1.13498173,2,5,21.87875346,78.63187453,60.88135555,4.64480556
